word,speaker,filename
чучулига,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чучулига.wav
чучурлига,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чучурлига.wav
шар планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Шар Планина.wav
шатор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шатор.wav
шах,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шах.wav
шајка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шајка.wav
шведски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шведски.wav
шеесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шеесет.wav
шепа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шепа.wav
шепот,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шепот.wav
шеснаесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шеснаесет.wav
шест,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шест.wav
шестар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шестар.wav
шести,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шести.wav
шешир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шешир.wav
шеќер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шеќер.wav
шие,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шие.wav
шило,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шило.wav
шимпанзо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шимпанзо.wav
широк,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-широк.wav
шише,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шише.wav
шија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шија.wav
школа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-школа.wav
шо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шо.wav
шолја,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шолја.wav
шофер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шофер.wav
шпански,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шпански.wav
шпион,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шпион.wav
шпорет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шпорет.wav
шприц,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шприц.wav
шрафцигер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шрафцигер.wav
штафелај,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-штафелај.wav
штета,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-штета.wav
штит,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-штит.wav
штрк,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-штрк.wav
штука,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-штука.wav
шум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шум.wav
шума,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шума.wav
шунка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шунка.wav
шура,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-шура.wav
ѓ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓ.wav
ѓаваткол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Ѓаваткол.wav
ѓавол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓавол.wav
ѓердан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓердан.wav
ѓубре,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓубре.wav
ѓубриво,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓубриво.wav
ѓуле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓуле.wav
ѓумбир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѓумбир.wav
ѕ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕ.wav
ѕвезда,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕвезда.wav
ѕвер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕвер.wav
ѕвоно,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕвоно.wav
ѕвонче,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕвонче.wav
ѕид,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕид.wav
ѕуница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ѕуница.wav
јабланица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Јабланица.wav
јаболка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаболка.wav
јаболкница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаболкница.wav
јаболко,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаболко.wav
јаглен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаглен.wav
јаглерод,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаглерод.wav
јагне,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јагне.wav
јагода,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јагода.wav
јагуар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јагуар.wav
јагула,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јагула.wav
јаде,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаде.wav
јаже,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јаже.wav
јазик,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јазик.wav
јазовец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јазовец.wav
јазол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јазол.wav
јак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јак.wav
јакупица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Јакупица.wav
јануари,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јануари.wav
јапонски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јапонски.wav
јарбол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јарбол.wav
јарем,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јарем.wav
јарец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јарец.wav
јарост,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јарост.wav
јас,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јас.wav
јасмин,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јасмин.wav
јастог,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јастог.wav
јастреб,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јастреб.wav
јачмен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јачмен.wav
јајце,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јајце.wav
јајцевод,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јајцевод.wav
јогурт,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јогурт.wav
јод,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јод.wav
југ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-југ.wav
југозапад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-југозапад.wav
југоисток,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-југоисток.wav
југословенска брајова азбука,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Југословенска брајова азбука.wav
јужен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јужен.wav
јули,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јули.wav
јуни,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-јуни.wav
јуруклак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Јуруклак.wav
љубов,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-љубов.wav
љубовник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-љубовник.wav
љубовница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-љубовница.wav
љубопитност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-љубопитност.wav
ќ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќ.wav
ќебе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќебе.wav
ќелав,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќелав.wav
ќерка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќерка.wav
ќилим,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќилим.wav
ќумур,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќумур.wav
ќурка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ќурка.wav
џамија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џамија.wav
џбун,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џбун.wav
џеб,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џеб.wav
џез,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џез.wav
џелат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џелат.wav
џем,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џем.wav
џемпер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џемпер.wav
џигер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џигер.wav
џихад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џихад.wav
џудо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џудо.wav
џуџе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-џуџе.wav
