word,sentence,audio_path,source,license,status
паоло,овие босови беа зауздани од провенцано кога ѝ стави крај на војната поттикната од риина против државата која ги одзеде животите на крстоносците  на мафијата џовани фалконе и паоло борселино во 1992 година.,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/100335690878847577.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
паркинзите,не е организиран додатен превоз а подземните возови нема да запираат кај вембли и местата за паркирање и паркинзите за прекачување во јавен превоз не се достапни кај стадионот,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10151850202817638775.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
паркирање,не е организиран додатен превоз а подземните возови нема да запираат кај вембли и местата за паркирање и паркинзите за прекачување во јавен превоз не се достапни кај стадионот,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10151850202817638775.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
патувате,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
пбс-серијата,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
пет,на третото место хамлин заостанува со дваесет поени но пет пред боујер кејн и трукс џуниор се петто и шесто соодветно со 2220 и 2207 поени,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10327611841917520872.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
петто,на третото место хамлин заостанува со дваесет поени но пет пред боујер кејн и трукс џуниор се петто и шесто соодветно со 2220 и 2207 поени,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10327611841917520872.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
пиење,ако живеете во град со поинаква култура на пиење посетете ги баровите или пабовите во деловите во коишто не се движите често,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10069884987727337192.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
пиратерија,медиумските компании редовно лажат за целта на ова тврдејќи дека е за спречување пиратерија,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10219126145262163635.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
питагора,друг познат грк е математичарот питагора најпознат по неговата славна теорема за односот на страните кај рамностран триаголник,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10287951160575319471.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
пишување,на децата со хиперкинетичко нарушување им е тешко да се концентрираат на нешта како училишна работа но можат да се концентрираат на нештата во коишто уживаат како што се играње игри гледање на омилените цртани филмови или пишување реченици без интерпункциски знаци,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10041339867544878266.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
